payment_id,booking_id,payment_method,payment_status,amount
P00073498,B00081735,Visa,Success,10.55
P00073499,B00081736,Cash,Success,47.34
P00073501,B00081738,Mastercard,Success,8.78
P00073502,B00081739,Mastercard,Success,24.31
P00073507,B00081744,Cash,Success,38.54
P00073511,B00081748,Cash,Success,29.98
P00073512,B00081749,Mastercard,Success,16.15
P00073513,B00081750,Visa,Success,21.6
P00073514,B00081751,Mastercard,Success,18.56
P00073517,B00081754,Cash,Success,24.12
P00073520,B00081757,Visa,Success,38.59
P00073521,B00081759,Paynow,Failed,33.79
P00073522,B00081760,Mastercard,Success,22.13
P00073523,B00081761,Paynow,Success,36.6
P00073524,B00081762,Cash,Success,66.05
P00073526,B00081764,Mastercard,Success,17.64
P00073529,B00081767,Visa,Success,56.93
P00073531,B00081769,Visa,Success,33.36
P00073533,B00081771,Cash,Success,13.46
P00073534,B00081772,Visa,Success,34.49
P00073536,B00081775,Mastercard,Success,12.3
P00073539,B00081778,Visa,Success,13.32
P00073542,B00081781,Cash,Success,64.08
P00073544,B00081783,Visa,Success,13.09
P00073547,B00081786,Visa,Success,25.68
P00073549,B00081789,Mastercard,Success,18.34
P00073552,B00081792,Visa,Success,34.16
P00073554,B00081794,Paynow,Success,22.49
P00073556,B00081796,Visa,Success,24.3
P00073557,B00081797,Paynow,Success,55.39
P00073562,B00081804,Mastercard,Success,49.21
P00073564,B00081806,Cash,Success,25.79
P00073566,B00081808,Paynow,Success,59.78
P00073571,B00081814,Visa,Success,33.7
P00073576,B00081819,Paynow,Success,23.28
P00073577,B00081820,Visa,Success,13.1
P00073578,B00081821,Mastercard,Success,12.74
P00073581,B00081824,Mastercard,Success,29.2
P00073582,B00081825,Paynow,Success,15.81
P00073583,B00081827,Paynow,Success,42.58
P00073585,B00081829,Mastercard,Success,10.49
P00073586,B00081830,Mastercard,Success,38.14
P00073587,B00081831,Mastercard,Success,14.81
P00073588,B00081832,Paynow,Success,20.62
P00073596,B00081841,Mastercard,Success,46.8
P00073600,B00081846,Mastercard,Success,21.04
P00073603,B00081850,Paynow,Success,45.17
P00073604,B00081851,Paynow,Success,65.71
P00073606,B00081853,Visa,Success,31.02
P00073607,B00081854,Visa,Success,11.51
P00073609,B00081856,Mastercard,Success,13.78
P00073610,B00081858,Mastercard,Success,13.72
P00073614,B00081863,Visa,Success,13.74
P00073616,B00081865,Cash,Success,63.07
P00073618,B00081867,Cash,Success,11.83
P00073621,B00081871,Visa,Success,14.82
P00073623,B00081873,Paynow,Success,49.78
P00073624,B00081874,Cash,Success,55.87
P00073626,B00081876,Paynow,Success,25.62
P00073628,B00081879,Cash,Success,65.83
P00073629,B00081880,Mastercard,Failed,70.9
P00073630,B00081881,Visa,Success,23.58
P00073631,B00081882,Paynow,Success,52.69
P00073632,B00081883,Visa,Success,21.62
P00073633,B00081884,Visa,Success,11.48
P00073637,B00081889,Visa,Success,57.43
P00073638,B00081890,Mastercard,Success,25.58
P00073641,B00081893,Cash,Success,54.34
P00073642,B00081894,Paynow,Success,9.18
P00073645,B00081898,Visa,Success,42.42
P00073658,B00081915,Visa,Success,15.59
P00073660,B00081917,Mastercard,Success,54.85
P00073663,B00081920,Cash,Success,53.28
P00073665,B00081923,Visa,Success,35.76
P00073667,B00081925,Paynow,Success,31.48
P00073669,B00081928,Mastercard,Success,35.18
P00073674,B00081934,Paynow,Success,48.49
P00073675,B00081935,Visa,Success,19.97
P00073679,B00081939,Paynow,Success,65.69
P00073686,B00081947,Visa,Success,22.72
P00073687,B00081949,Mastercard,Success,11.84
P00073688,B00081950,Paynow,Success,54.05
P00073690,B00081952,Mastercard,Success,58.68
P00073692,B00081954,Cash,Success,20.64
P00073693,B00081955,Paynow,Success,22.48
P00073696,B00081958,Cash,Success,14.89
P00073698,B00081962,Cash,Success,70.92
P00073699,B00081963,Cash,Success,26.77
P00073701,B00081966,Mastercard,Success,14.4
P00073705,B00081970,Mastercard,Success,75.0
P00073706,B00081971,Visa,Success,71.16
P00073707,B00081972,Mastercard,Success,7.26
P00073709,B00081974,Visa,Success,65.52
P00073710,B00081975,Cash,Success,13.95
P00073711,B00081976,Cash,Success,43.94
P00073714,B00081979,Paynow,Success,57.91
P00073716,B00081982,Cash,Success,19.26
P00073720,B00081986,Mastercard,Success,42.39
P00073721,B00081987,Mastercard,Success,42.64
P00073725,B00081993,Cash,Success,42.08
P00073726,B00081994,Mastercard,Success,12.47
P00073728,B00081996,Paynow,Success,6.64
P00073730,B00081998,Cash,Success,21.4
P00073731,B00081999,Visa,Success,35.6
P00073734,B00082002,Visa,Success,32.13
P00073739,B00082008,Visa,Success,58.97
P00073740,B00082009,Paynow,Success,11.99
P00073745,B00082015,Paynow,Success,5.57
P00073746,B00082016,Cash,Success,36.58
P00073750,B00082021,Mastercard,Failed,26.65
P00073751,B00082022,Mastercard,Failed,31.3
P00073753,B00082025,Visa,Success,10.55
P00073754,B00082026,Visa,Success,25.97
P00073755,B00082027,Visa,Success,45.38
P00073756,B00082028,Paynow,Success,35.37
P00073759,B00082031,Mastercard,Success,7.55
P00073761,B00082033,Paynow,Success,25.14
P00073762,B00082035,Paynow,Success,9.1
P00073763,B00082036,Visa,Success,33.41
P00073764,B00082037,Mastercard,Failed,26.16
P00073765,B00082038,Cash,Success,18.79
P00073766,B00082039,Paynow,Success,22.36
P00073768,B00082041,Mastercard,Success,55.28
P00073769,B00082043,Cash,Success,11.95
P00073770,B00082044,Paynow,Success,16.09
P00073773,B00082047,Cash,Success,35.81
P00073774,B00082048,Cash,Success,75.53
P00073777,B00082052,Cash,Success,26.41
P00073779,B00082055,Cash,Success,28.62
P00073781,B00082057,Cash,Success,7.96
P00073785,B00082061,Mastercard,Success,21.85
P00073787,B00082063,Visa,Success,16.26
P00073789,B00082066,Cash,Success,14.69
P00073790,B00082067,Cash,Success,23.23
P00073792,B00082070,Cash,Success,17.45
P00073793,B00082071,Visa,Success,31.34
P00073803,B00082083,Cash,Success,11.21
P00073806,B00082088,Visa,Success,24.24
P00073807,B00082089,Cash,Success,41.09
P00073808,B00082090,Paynow,Success,47.83
P00073809,B00082092,Cash,Success,40.75
P00073810,B00082093,Cash,Success,34.09
P00073814,B00082097,Mastercard,Success,30.72
P00073816,B00082099,Paynow,Success,38.77
P00073817,B00082100,Cash,Success,37.01
P00073818,B00082101,Cash,Success,45.4
P00073820,B00082104,Cash,Success,27.6
P00073823,B00082107,Cash,Success,38.15
P00073825,B00082109,Paynow,Success,34.83
P00073826,B00082110,Mastercard,Success,38.34
P00073827,B00082111,Mastercard,Success,14.45
P00073832,B00082116,Paynow,Success,45.19
P00073837,B00082121,Paynow,Success,5.88
P00073840,B00082125,Cash,Success,67.94
P00073841,B00082126,Mastercard,Success,31.06
P00073847,B00082132,Mastercard,Success,39.05
P00073848,B00082134,Cash,Success,32.29
P00073849,B00082135,Cash,Success,28.03
P00073851,B00082137,Visa,Success,39.86
P00073853,B00082139,Visa,Success,13.43
P00073855,B00082141,Mastercard,Success,18.31
P00073856,B00082142,Paynow,Success,6.79
P00073862,B00082149,Mastercard,Success,23.17
P00073863,B00082150,Cash,Success,30.89
P00073865,B00082152,Cash,Success,29.15
P00073866,B00082153,Paynow,Success,53.5
P00073869,B00082156,Mastercard,Success,20.32
P00073870,B00082157,Mastercard,Success,8.17
P00073876,B00082163,Paynow,Success,57.85
P00073879,B00082166,Paynow,Success,53.57
P00073880,B00082167,Visa,Success,64.42
P00073881,B00082168,Cash,Success,19.8
P00073882,B00082169,Visa,Success,27.1
P00073884,B00082171,Visa,Success,34.79
P00073885,B00082172,Paynow,Success,54.31
P00073886,B00082173,Paynow,Success,58.2
P00073889,B00082176,Paynow,Success,16.69
P00073890,B00082177,Visa,Success,30.15
P00073892,B00082179,Mastercard,Success,12.87
P00073893,B00082180,Paynow,Success,30.72
P00073895,B00082182,Paynow,Success,23.57
P00073899,B00082187,Cash,Success,42.19
P00073900,B00082188,Mastercard,Success,22.22
P00073901,B00082189,Visa,Success,21.04
P00073902,B00082190,Visa,Success,53.3
P00073903,B00082191,Mastercard,Success,16.07
P00073904,B00082192,Visa,Success,41.07
P00073905,B00082193,Paynow,Success,27.16
P00073906,B00082194,Mastercard,Success,36.0
P00073907,B00082195,Cash,Success,9.75
P00073908,B00082196,Visa,Success,63.94
P00073909,B00082197,Cash,Success,43.09
P00073910,B00082198,Cash,Success,12.54
P00073916,B00082204,Paynow,Success,51.93
P00073919,B00082207,Cash,Refunded,27.68
P00073922,B00082211,Cash,Success,28.66
P00073924,B00082213,Paynow,Success,49.8
P00073927,B00082217,Paynow,Success,17.5
P00073928,B00082218,Visa,Success,10.71
P00073929,B00082219,Cash,Success,23.57
P00073930,B00082221,Paynow,Success,21.5
P00073931,B00082222,Visa,Success,22.61
P00073932,B00082224,Mastercard,Success,32.59
P00073933,B00082225,Visa,Success,32.18
P00073935,B00082227,Mastercard,Success,13.92
P00073937,B00082229,Visa,Success,68.81
P00073938,B00082230,Cash,Success,14.6
P00073942,B00082234,Paynow,Success,37.62
P00073944,B00082236,Visa,Success,52.51
P00073945,B00082237,Paynow,Success,47.86
P00073946,B00082238,Mastercard,Success,28.34
P00073947,B00082239,Paynow,Success,24.65
P00073950,B00082243,Visa,Success,56.54
P00073955,B00082248,Paynow,Success,18.56
P00073956,B00082249,Paynow,Success,7.4
P00073959,B00082253,Paynow,Success,5.83
P00073961,B00082255,Visa,Success,26.33
P00073962,B00082257,Visa,Success,21.8
P00073965,B00082260,Visa,Success,34.03
P00073966,B00082261,Mastercard,Success,23.4
P00073968,B00082263,Cash,Success,21.29
P00073970,B00082265,Paynow,Success,19.47
P00073971,B00082267,Mastercard,Success,34.74
P00073976,B00082273,Visa,Success,42.05
P00073977,B00082274,Mastercard,Success,46.91
P00073979,B00082276,Cash,Success,36.16
P00073981,B00082278,Cash,Success,12.48
P00073982,B00082279,Cash,Success,45.89
P00073984,B00082281,Paynow,Success,12.17
P00073988,B00082285,Mastercard,Success,38.89
P00073990,B00082287,Mastercard,Success,19.37
P00073992,B00082289,Paynow,Success,18.16
P00073993,B00082290,Paynow,Success,20.58
P00073994,B00082291,Cash,Success,5.92
P00073996,B00082293,Cash,Success,77.3
P00073999,B00082296,Paynow,Success,19.06
P00074001,B00082298,Mastercard,Success,59.57
P00074005,B00082302,Paynow,Success,25.06
P00074006,B00082303,Cash,Success,20.88
P00074007,B00082305,Cash,Success,23.81
P00074008,B00082306,Paynow,Success,19.16
P00074011,B00082310,Visa,Success,15.34
P00074015,B00082314,Visa,Success,14.38
P00074016,B00082315,Cash,Failed,34.94
P00074018,B00082317,Mastercard,Success,19.74
P00074020,B00082319,Visa,Success,22.03
P00074021,B00082320,Visa,Success,27.47
P00074023,B00082322,Cash,Success,22.5
P00074024,B00082323,Visa,Success,15.72
P00074026,B00082325,Mastercard,Success,15.42
P00074030,B00082329,Paynow,Success,29.84
P00074034,B00082333,Visa,Success,10.17
P00074035,B00082334,Cash,Success,40.03
P00074036,B00082335,Cash,Success,35.48
P00074037,B00082336,Visa,Success,26.32
P00074040,B00082339,Paynow,Success,41.08
P00074041,B00082340,Mastercard,Success,36.04
P00074042,B00082341,Visa,Success,46.15
P00074044,B00082344,Mastercard,Success,36.27
P00074045,B00082345,Mastercard,Success,24.36
P00074048,B00082348,Paynow,Success,23.18
P00074051,B00082351,Mastercard,Success,8.23
P00074052,B00082352,Visa,Success,17.28
P00074054,B00082354,Cash,Success,48.42
P00074055,B00082355,Visa,Success,25.59
P00074057,B00082358,Paynow,Success,20.75
P00074061,B00082363,Visa,Success,20.32
P00074069,B00082371,Cash,Success,21.4
P00074073,B00082376,Mastercard,Success,17.54
P00074082,B00082385,Visa,Success,34.67
P00074083,B00082386,Visa,Success,33.7
P00074086,B00082389,Mastercard,Success,28.52
P00074087,B00082390,Mastercard,Success,31.69
P00074089,B00082392,Visa,Success,35.82
P00074090,B00082393,Mastercard,Success,31.32
P00074091,B00082394,Visa,Success,37.66
P00074093,B00082397,Mastercard,Success,35.3
P00074094,B00082398,Mastercard,Success,37.22
P00074095,B00082399,Cash,Success,53.42
P00074096,B00082400,Paynow,Success,8.08
P00074098,B00082402,Visa,Success,22.32
P00074099,B00082403,Paynow,Success,5.47
P00074101,B00082406,Visa,Failed,27.34
P00074102,B00082407,Paynow,Success,38.28
P00074103,B00082408,Mastercard,Success,29.72
P00074104,B00082410,Visa,Success,73.44
P00074105,B00082411,Mastercard,Success,7.88
P00074109,B00082415,Visa,Refunded,8.46
P00074113,B00082419,Cash,Success,57.74
P00074120,B00082427,Mastercard,Success,33.23
P00074121,B00082428,Paynow,Success,21.92
P00074122,B00082429,Cash,Success,18.84
P00074123,B00082430,Visa,Success,37.53
P00074126,B00082433,Visa,Success,24.88
P00074127,B00082434,Cash,Success,66.62
P00074129,B00082437,Mastercard,Success,27.07
P00074131,B00082439,Mastercard,Success,62.71
P00074132,B00082440,Mastercard,Success,42.91
P00074133,B00082441,Visa,Success,69.07
P00074137,B00082445,Mastercard,Success,36.73
P00074138,B00082446,Cash,Success,55.98
P00074140,B00082448,Cash,Success,8.51
P00074142,B00082451,Cash,Success,55.73
P00074145,B00082454,Mastercard,Success,14.71
P00074151,B00082461,Mastercard,Success,27.62
P00074152,B00082462,Mastercard,Success,27.69
P00074153,B00082463,Paynow,Success,31.58
P00074154,B00082464,Paynow,Success,19.89
P00074155,B00082465,Paynow,Success,29.21
P00074163,B00082474,Cash,Failed,58.46
P00074165,B00082476,Visa,Success,45.43
P00074166,B00082477,Visa,Success,11.85
P00074167,B00082478,Visa,Success,30.96
P00074169,B00082481,Paynow,Success,21.13
P00074170,B00082482,Cash,Success,54.18
P00074172,B00082485,Paynow,Success,41.57
P00074173,B00082486,Paynow,Success,67.22
P00074174,B00082487,Paynow,Success,30.18
P00074176,B00082489,Paynow,Success,7.7
P00074177,B00082490,Cash,Success,19.91
P00074180,B00082494,Visa,Success,37.66
P00074181,B00082496,Mastercard,Success,68.47
P00074183,B00082501,Cash,Success,38.77
P00074186,B00082505,Mastercard,Success,16.04
P00074188,B00082507,Visa,Success,17.6
P00074189,B00082508,Cash,Success,8.45
P00074190,B00082509,Visa,Success,53.44
P00074194,B00082514,Cash,Success,69.72
P00074195,B00082515,Paynow,Success,19.79
P00074197,B00082519,Paynow,Success,22.59
P00074200,B00082522,Cash,Success,43.2
P00074201,B00082523,Paynow,Success,27.65
P00074207,B00082530,Visa,Success,10.57
P00074209,B00082532,Cash,Success,67.66
P00074213,B00082536,Visa,Success,9.0
P00074217,B00082543,Mastercard,Success,11.82
P00074219,B00082545,Mastercard,Success,23.58
P00074222,B00082548,Visa,Success,34.2
P00074225,B00082551,Paynow,Success,67.25
P00074230,B00082557,Mastercard,Success,40.59
P00074232,B00082559,Visa,Failed,19.64
P00074233,B00082560,Visa,Success,13.28
P00074235,B00082562,Mastercard,Success,25.92
P00074240,B00082568,Visa,Success,59.06
P00074241,B00082569,Cash,Success,21.46
P00074246,B00082575,Mastercard,Success,41.59
P00074249,B00082578,Visa,Success,15.84
P00074250,B00082579,Paynow,Success,45.77
P00074251,B00082580,Cash,Success,37.06
P00074254,B00082584,Mastercard,Success,34.85
P00074255,B00082585,Paynow,Success,22.96
P00074256,B00082586,Mastercard,Success,67.56
P00074261,B00082592,Paynow,Success,17.44
P00074262,B00082593,Mastercard,Refunded,27.2
P00074264,B00082595,Visa,Success,67.9
P00074266,B00082598,Paynow,Success,52.0
P00074267,B00082600,Cash,Success,77.18
P00074268,B00082601,Visa,Success,19.61
P00074271,B00082604,Paynow,Success,35.04
P00074274,B00082607,Mastercard,Success,16.68
P00074276,B00082610,Mastercard,Success,19.45
P00074277,B00082611,Visa,Success,34.19
P00074280,B00082614,Cash,Success,67.3
P00074282,B00082617,Cash,Success,40.36
P00074283,B00082618,Cash,Success,22.36
P00074288,B00082623,Mastercard,Success,24.64
P00074290,B00082625,Mastercard,Success,40.2
P00074291,B00082626,Cash,Success,76.13
P00074294,B00082629,Mastercard,Success,12.79
P00074297,B00082632,Mastercard,Success,39.79
P00074298,B00082633,Mastercard,Success,63.96
P00074299,B00082634,Visa,Success,31.19
P00074301,B00082636,Mastercard,Success,54.38
P00074302,B00082637,Visa,Success,30.56
P00074303,B00082638,Visa,Failed,18.85
P00074305,B00082640,Cash,Failed,39.06
P00074306,B00082641,Cash,Success,13.0
P00074307,B00082642,Mastercard,Success,47.18
P00074309,B00082645,Mastercard,Success,29.38
P00074311,B00082649,Mastercard,Success,22.18
P00074313,B00082651,Visa,Success,17.94
P00074314,B00082652,Cash,Success,24.16
P00074316,B00082654,Cash,Success,17.24
P00074317,B00082655,Mastercard,Success,38.45
P00074318,B00082657,Paynow,Success,29.81
P00074320,B00082659,Visa,Success,35.84
P00074321,B00082660,Visa,Success,8.93
P00074324,B00082663,Visa,Success,34.37
P00074326,B00082665,Cash,Success,42.7
P00074327,B00082666,Mastercard,Success,23.67
P00074328,B00082667,Cash,Success,41.01
P00074331,B00082670,Mastercard,Success,25.39
P00074332,B00082671,Paynow,Success,51.41
P00074333,B00082672,Paynow,Success,44.23
P00074334,B00082673,Paynow,Success,28.27
P00074335,B00082675,Mastercard,Success,51.03
P00074338,B00082680,Mastercard,Success,28.69
P00074339,B00082681,Paynow,Success,11.02
P00074340,B00082682,Cash,Success,17.4
P00074353,B00082696,Mastercard,Success,30.64
P00074354,B00082697,Paynow,Success,29.88
P00074358,B00082703,Visa,Success,13.71
P00074360,B00082705,Cash,Success,19.38
P00074363,B00082708,Mastercard,Success,54.4
P00074364,B00082709,Mastercard,Success,40.39
P00074365,B00082710,Mastercard,Success,8.5
P00074366,B00082712,Visa,Success,20.38
P00074369,B00082717,Paynow,Success,11.14
P00074370,B00082719,Visa,Success,38.22
P00074372,B00082721,Visa,Refunded,20.02
P00074377,B00082726,Mastercard,Failed,45.55
P00074378,B00082727,Paynow,Success,35.5
P00074379,B00082728,Visa,Success,17.5
P00074380,B00082729,Paynow,Success,38.53
P00074382,B00082732,Cash,Success,15.1
P00074383,B00082733,Cash,Success,33.67
P00074385,B00082735,Paynow,Success,17.7
P00074388,B00082738,Mastercard,Success,21.05
P00074389,B00082739,Visa,Success,20.08
P00074392,B00082743,Mastercard,Success,19.9
P00074397,B00082749,Mastercard,Success,34.01
P00074398,B00082750,Cash,Success,33.91
P00074400,B00082752,Cash,Success,21.43
P00074401,B00082753,Cash,Success,36.48
P00074405,B00082757,Cash,Success,22.64
P00074406,B00082758,Cash,Success,37.13
P00074407,B00082759,Visa,Success,54.77
P00074410,B00082763,Mastercard,Success,13.97
P00074414,B00082769,Paynow,Success,15.65
P00074415,B00082770,Mastercard,Success,54.96
P00074416,B00082771,Paynow,Success,31.85
P00074418,B00082773,Mastercard,Success,37.39
P00074419,B00082774,Visa,Success,25.88
P00074424,B00082779,Cash,Success,29.03
P00074425,B00082780,Cash,Success,27.62
P00074426,B00082781,Paynow,Success,25.72
P00074428,B00082783,Cash,Success,56.7
P00074429,B00082784,Visa,Success,63.98
P00074430,B00082785,Paynow,Success,35.6
P00074432,B00082787,Paynow,Success,17.45
P00074433,B00082788,Cash,Success,21.59
P00074436,B00082791,Paynow,Success,7.78
P00074439,B00082794,Paynow,Success,8.45
P00074440,B00082795,Cash,Success,33.53
P00074441,B00082796,Mastercard,Success,21.5
P00074442,B00082797,Mastercard,Success,33.07
P00074443,B00082798,Paynow,Success,37.9
P00074444,B00082799,Visa,Success,30.24
P00074447,B00082802,Visa,Refunded,29.92
P00074449,B00082804,Cash,Success,34.3
P00074455,B00082810,Mastercard,Success,11.45
P00074456,B00082811,Cash,Success,51.84
P00074457,B00082812,Mastercard,Refunded,47.41
P00074458,B00082815,Cash,Success,27.31
P00074459,B00082816,Mastercard,Success,6.88
P00074462,B00082821,Cash,Success,72.98
P00074464,B00082823,Mastercard,Success,24.02
P00074466,B00082825,Paynow,Success,34.49
P00074467,B00082827,Paynow,Success,44.88
P00074469,B00082829,Cash,Refunded,15.67
P00074471,B00082831,Visa,Success,43.36
P00074476,B00082836,Visa,Success,43.79
