payment_id,booking_id,payment_method,payment_status,amount
P00004854,B00005406,Mastercard,Success,21.64
P00004856,B00005409,Mastercard,Success,27.04
P00004857,B00005410,PayNow,Success,32.65
P00004858,B00005411,Visa,Success,28.16
P00004859,B00005412,Visa,Success,26.4
P00004860,B00005413,Visa,Refunded,24.6
P00004861,B00005414,Cash,Success,17.35
P00004864,B00005417,Cash,Success,54.25
P00004867,B00005421,Mastercard,Success,39.74
P00004873,B00005427,PayNow,Success,25.43
P00004874,B00005428,Visa,Success,35.48
P00004876,B00005430,Visa,Success,48.26
P00004878,B00005432,PayNow,Success,16.86
P00004881,B00005435,PayNow,Success,7.79
P00004882,B00005436,Visa,Success,15.4
P00004883,B00005437,PayNow,Success,31.34
P00004885,B00005439,Visa,Success,15.72
P00004887,B00005441,Cash,Success,51.32
P00004889,B00005443,Mastercard,Success,55.37
P00004891,B00005445,Visa,Success,57.12
P00004892,B00005446,Cash,Success,35.04
P00004893,B00005447,Visa,Success,27.38
P00004894,B00005448,PayNow,Success,35.92
P00004895,B00005449,Visa,Success,43.2
P00004896,B00005451,Mastercard,Success,22.54
P00004899,B00005455,Visa,Success,44.74
P00004901,B00005457,PayNow,Success,30.86
P00004902,B00005458,Mastercard,Success,43.97
P00004903,B00005459,PayNow,Success,6.06
P00004905,B00005461,PayNow,Success,67.82
P00004906,B00005462,Mastercard,Success,31.49
P00004907,B00005463,Visa,Success,21.64
P00004908,B00005464,PayNow,Success,27.14
P00004909,B00005465,PayNow,Success,10.98
P00004911,B00005467,PayNow,Success,47.45
P00004912,B00005468,PayNow,Success,33.8
P00004913,B00005469,Cash,Success,75.34
P00004916,B00005472,Cash,Success,22.22
P00004918,B00005474,Mastercard,Success,24.58
P00004919,B00005476,Visa,Success,9.23
P00004920,B00005477,Visa,Success,13.74
P00004925,B00005483,Cash,Success,19.66
P00004927,B00005485,Mastercard,Success,45.43
P00004929,B00005487,Visa,Success,28.3
P00004930,B00005488,Mastercard,Success,31.72
P00004931,B00005489,Visa,Success,32.88
P00004932,B00005490,PayNow,Success,9.12
P00004933,B00005491,Cash,Success,71.69
P00004935,B00005493,Cash,Success,14.98
P00004937,B00005495,Visa,Success,26.42
P00004939,B00005497,Visa,Success,56.4
P00004940,B00005498,Mastercard,Success,42.74
P00004942,B00005500,Visa,Success,41.46
P00004946,B00005504,PayNow,Success,8.16
P00004948,B00005506,Mastercard,Success,15.84
P00004952,B00005511,Visa,Refunded,27.31
P00004955,B00005515,Visa,Success,31.52
P00004956,B00005516,Cash,Success,21.08
P00004958,B00005518,Visa,Success,65.95
P00004959,B00005519,Visa,Success,52.25
P00004960,B00005520,Mastercard,Success,20.65
P00004961,B00005521,PayNow,Success,13.55
P00004962,B00005523,PayNow,Success,54.19
P00004965,B00005527,Visa,Success,10.99
P00004966,B00005528,Mastercard,Success,32.24
P00004970,B00005532,Visa,Success,5.62
P00004971,B00005533,Visa,Success,49.22
P00004973,B00005535,Cash,Success,35.35
P00004974,B00005536,Visa,Success,6.37
P00004977,B00005539,Mastercard,Success,24.95
P00004980,B00005542,Mastercard,Success,5.44
P00004982,B00005544,Visa,Success,55.33
P00004984,B00005546,PayNow,Success,61.44
P00004987,B00005549,Cash,Success,33.23
P00004989,B00005551,PayNow,Refunded,37.43
P00004991,B00005554,Visa,Success,60.29
P00004992,B00005555,PayNow,Success,19.37
P00004993,B00005556,Visa,Success,19.38
P00004994,B00005557,Cash,Success,7.74
P00004995,B00005558,Visa,Success,26.77
P00004996,B00005559,Visa,Success,37.47
P00004999,B00005564,Cash,Success,47.18
P00005000,B00005565,Mastercard,Success,34.63
P00005002,B00005569,Visa,Success,13.3
P00005005,B00005572,Mastercard,Success,35.55
P00005008,B00005575,Visa,Success,38.59
P00005009,B00005577,PayNow,Success,37.24
P00005011,B00005579,Mastercard,Success,26.24
P00005012,B00005580,Cash,Success,27.31
P00005015,B00005583,Mastercard,Success,42.84
P00005017,B00005585,Cash,Success,30.56
P00005019,B00005587,Visa,Success,10.4
P00005020,B00005588,Cash,Success,28.21
P00005021,B00005589,Visa,Success,18.74
P00005023,B00005591,PayNow,Success,37.08
P00005025,B00005593,Mastercard,Success,47.09
P00005027,B00005595,PayNow,Success,14.06
P00005031,B00005599,Cash,Success,69.5
P00005034,B00005602,Cash,Success,39.77
P00005035,B00005603,PayNow,Success,40.34
P00005037,B00005605,Mastercard,Success,26.18
P00005040,B00005609,PayNow,Success,12.15
P00005042,B00005611,Cash,Success,29.99
P00005043,B00005612,Cash,Success,23.47
P00005046,B00005616,Cash,Success,15.29
P00005048,B00005618,Mastercard,Success,9.19
P00005049,B00005619,PayNow,Success,18.25
P00005050,B00005620,Visa,Success,36.89
P00005052,B00005622,Mastercard,Success,13.48
P00005060,B00005630,PayNow,Success,66.94
P00005062,B00005632,PayNow,Success,31.45
P00005068,B00005638,Mastercard,Success,18.67
P00005070,B00005641,Mastercard,Success,77.04
P00005071,B00005642,Cash,Success,15.67
P00005075,B00005646,Mastercard,Success,28.21
P00005077,B00005648,Mastercard,Success,44.45
P00005079,B00005650,Visa,Success,28.96
P00005082,B00005654,Visa,Success,20.75
P00005083,B00005655,Cash,Success,52.9
P00005084,B00005656,Visa,Success,52.45
P00005086,B00005658,Cash,Success,32.27
P00005093,B00005665,Cash,Success,29.87
P00005095,B00005667,Visa,Success,24.08
P00005096,B00005668,PayNow,Success,25.61
P00005097,B00005669,PayNow,Success,43.56
P00005100,B00005672,Cash,Success,74.88
P00005101,B00005673,PayNow,Success,31.61
P00005102,B00005674,Mastercard,Success,35.42
P00005111,B00005683,Cash,Failed,20.46
P00005112,B00005684,Mastercard,Success,36.23
P00005113,B00005685,Cash,Success,19.97
P00005115,B00005687,PayNow,Success,44.35
P00005117,B00005690,PayNow,Success,55.37
P00005119,B00005692,Cash,Success,23.36
P00005121,B00005694,Visa,Success,14.52
P00005122,B00005695,Visa,Success,30.19
P00005124,B00005698,Mastercard,Success,51.86
P00005125,B00005699,Mastercard,Success,36.88
P00005127,B00005701,Cash,Success,17.6
P00005129,B00005703,PayNow,Success,31.18
P00005131,B00005705,Cash,Success,19.13
P00005134,B00005709,Visa,Success,31.09
P00005135,B00005710,Visa,Success,25.04
P00005136,B00005711,PayNow,Success,39.64
P00005137,B00005712,PayNow,Success,13.93
P00005138,B00005713,Visa,Success,32.33
P00005140,B00005716,Mastercard,Success,41.08
P00005143,B00005721,Visa,Success,37.2
P00005144,B00005722,Visa,Success,19.12
P00005146,B00005726,Mastercard,Success,54.04
P00005147,B00005727,PayNow,Success,29.27
P00005150,B00005731,Mastercard,Success,74.93
P00005155,B00005736,PayNow,Success,37.87
P00005157,B00005738,Cash,Success,17.06
P00005158,B00005739,Visa,Success,43.2
P00005159,B00005740,PayNow,Success,35.47
P00005161,B00005742,Cash,Success,40.99
P00005164,B00005746,Visa,Success,56.83
P00005165,B00005748,Mastercard,Success,9.76
P00005169,B00005753,PayNow,Success,47.16
P00005170,B00005754,Mastercard,Success,9.11
P00005171,B00005756,Cash,Failed,61.75
P00005174,B00005759,Mastercard,Success,44.08
P00005175,B00005760,Cash,Success,38.84
P00005178,B00005763,Visa,Success,20.91
P00005179,B00005764,PayNow,Success,69.86
P00005181,B00005766,Cash,Success,10.37
P00005182,B00005767,Mastercard,Success,25.36
P00005184,B00005769,Mastercard,Success,24.16
P00005191,B00005777,Visa,Success,7.49
P00005196,B00005782,Mastercard,Success,12.51
P00005198,B00005785,Mastercard,Success,43.39
P00005199,B00005786,Visa,Success,16.5
P00005201,B00005789,Mastercard,Success,29.61
P00005202,B00005790,Visa,Success,23.47
P00005204,B00005792,Visa,Success,16.73
P00005205,B00005793,Cash,Success,16.07
P00005210,B00005800,Visa,Success,53.93
P00005214,B00005805,Visa,Success,51.58
P00005215,B00005806,Visa,Success,28.06
P00005216,B00005807,Mastercard,Success,17.14
P00005217,B00005809,PayNow,Success,33.07
P00005219,B00005811,Cash,Success,20.94
P00005221,B00005813,Cash,Success,17.35
P00005222,B00005814,Cash,Success,46.15
P00005223,B00005815,Visa,Refunded,8.21
P00005224,B00005816,Mastercard,Success,22.1
P00005225,B00005818,Mastercard,Success,15.12
P00005227,B00005820,Visa,Success,42.38
P00005228,B00005821,PayNow,Success,63.86
P00005230,B00005823,Mastercard,Success,10.31
P00005232,B00005825,Mastercard,Success,33.17
P00005236,B00005830,Visa,Success,33.26
P00005238,B00005833,Mastercard,Success,22.98
P00005239,B00005834,Visa,Success,17.14
P00005240,B00005835,PayNow,Success,18.03
P00005242,B00005837,PayNow,Success,64.01
P00005245,B00005841,PayNow,Success,16.67
P00005246,B00005843,Cash,Success,34.6
P00005247,B00005844,Visa,Success,47.76
P00005253,B00005850,PayNow,Success,28.73
P00005254,B00005851,PayNow,Success,42.88
P00005255,B00005852,Mastercard,Success,51.14
P00005256,B00005853,Visa,Success,34.34
P00005257,B00005854,Cash,Success,14.92
P00005258,B00005855,Cash,Success,10.24
P00005259,B00005856,Cash,Success,25.75
P00005262,B00005859,Visa,Success,23.69
P00005264,B00005861,Cash,Success,47.68
P00005265,B00005862,PayNow,Success,61.58
P00005269,B00005866,Visa,Success,52.44
P00005270,B00005867,PayNow,Success,76.44
P00005273,B00005870,Cash,Success,25.48
P00005279,B00005876,Mastercard,Success,21.85
P00005280,B00005877,Mastercard,Success,16.78
P00005283,B00005880,Visa,Success,24.41
P00005284,B00005882,Cash,Success,5.52
P00005287,B00005885,Visa,Success,14.47
P00005291,B00005889,Cash,Success,26.84
P00005292,B00005890,PayNow,Success,45.84
P00005294,B00005892,Mastercard,Success,33.71
P00005298,B00005897,Mastercard,Success,8.73
P00005301,B00005901,PayNow,Success,27.52
P00005304,B00005905,PayNow,Success,64.87
P00005308,B00005909,PayNow,Success,54.96
P00005312,B00005913,Visa,Success,27.67
P00005314,B00005915,Cash,Success,30.33
P00005317,B00005918,PayNow,Success,23.71
P00005318,B00005919,PayNow,Success,38.75
P00005322,B00005923,Mastercard,Success,38.71
P00005328,B00005929,Mastercard,Success,56.57
P00005330,B00005931,Cash,Success,22.03
P00005331,B00005932,PayNow,Success,11.94
P00005333,B00005934,Mastercard,Success,10.99
P00005334,B00005935,Mastercard,Success,27.84
P00005335,B00005936,PayNow,Success,67.58
P00005336,B00005938,Visa,Success,7.79
P00005337,B00005940,Cash,Success,6.61
P00005338,B00005941,PayNow,Success,34.68
P00005339,B00005942,Visa,Success,36.74
P00005341,B00005944,Visa,Success,14.86
P00005342,B00005945,PayNow,Success,35.02
P00005344,B00005948,PayNow,Success,32.42
P00005349,B00005953,Mastercard,Success,57.38
P00005351,B00005955,Cash,Success,51.12
P00005353,B00005957,Visa,Success,25.04
P00005357,B00005962,Cash,Success,27.23
P00005358,B00005963,Mastercard,Success,46.46
P00005359,B00005964,PayNow,Success,33.48
P00005360,B00005965,Mastercard,Success,19.49
P00005361,B00005966,PayNow,Success,40.48
P00005362,B00005967,Mastercard,Success,9.02
P00005363,B00005968,PayNow,Success,18.58
P00005364,B00005969,Cash,Success,68.66
P00005365,B00005970,PayNow,Success,54.74
P00005367,B00005972,Visa,Success,65.83
P00005368,B00005973,Cash,Success,22.24
P00005369,B00005974,Cash,Success,68.88
P00005372,B00005977,Visa,Success,39.69
P00005374,B00005979,Mastercard,Success,8.61
P00005376,B00005981,Mastercard,Success,58.34
P00005377,B00005982,Cash,Success,33.78
P00005381,B00005986,Cash,Success,37.8
P00005382,B00005989,Cash,Success,73.94
P00005383,B00005991,Cash,Success,33.89
P00005384,B00005992,PayNow,Success,28.4
P00005385,B00005993,PayNow,Success,9.64
P00005387,B00005996,Visa,Success,76.22
P00005388,B00005997,PayNow,Success,44.28
P00005390,B00005999,Mastercard,Success,16.01
P00005392,B00006001,Cash,Success,33.7
P00005393,B00006002,Visa,Success,28.63
P00005394,B00006003,PayNow,Success,17.52
P00005395,B00006004,Visa,Success,29.48
P00005397,B00006006,Visa,Success,37.24
P00005398,B00006007,Cash,Success,49.12
P00005400,B00006009,Visa,Success,61.18
P00005404,B00006013,PayNow,Success,22.13
P00005405,B00006014,Visa,Success,16.46
P00005407,B00006017,Visa,Success,19.08
P00005408,B00006018,Mastercard,Success,20.84
P00005412,B00006023,Visa,Success,26.84
P00005415,B00006026,Mastercard,Success,9.85
P00005416,B00006027,Visa,Refunded,7.16
P00005417,B00006028,Mastercard,Success,34.33
P00005418,B00006029,Cash,Success,37.06
P00005419,B00006030,Visa,Success,8.96
P00005420,B00006032,Mastercard,Success,19.39
P00005423,B00006035,Mastercard,Success,38.33
P00005424,B00006036,Cash,Refunded,42.57
P00005427,B00006039,Mastercard,Success,22.48
P00005428,B00006040,Mastercard,Success,24.98
P00005430,B00006042,PayNow,Success,44.12
P00005432,B00006044,Visa,Success,10.6
P00005441,B00006056,Visa,Success,13.7
P00005442,B00006057,Cash,Success,56.03
P00005443,B00006058,Visa,Success,34.66
P00005445,B00006060,Visa,Success,16.68
P00005447,B00006062,Mastercard,Success,14.47
P00005449,B00006064,Cash,Success,26.62
P00005452,B00006067,Visa,Success,45.55
P00005454,B00006069,Mastercard,Success,30.89
P00005455,B00006070,Cash,Success,14.04
P00005458,B00006073,Cash,Success,32.89
P00005462,B00006077,Cash,Success,35.44
P00005463,B00006078,Mastercard,Success,23.5
P00005464,B00006079,Cash,Success,28.61
P00005467,B00006082,Visa,Success,23.96
P00005468,B00006083,Cash,Success,48.29
P00005469,B00006084,PayNow,Success,71.23
P00005470,B00006085,PayNow,Success,15.48
P00005471,B00006086,Mastercard,Success,10.18
P00005472,B00006087,Visa,Success,9.07
P00005473,B00006088,Mastercard,Success,14.28
P00005474,B00006089,Cash,Success,40.37
P00005475,B00006090,PayNow,Success,42.8
P00005478,B00006093,Cash,Success,13.07
P00005479,B00006094,Mastercard,Success,10.11
P00005482,B00006098,Visa,Failed,18.69
P00005483,B00006099,PayNow,Success,43.32
P00005485,B00006102,Cash,Success,50.67
P00005487,B00006104,Cash,Success,34.78
P00005489,B00006106,Mastercard,Success,38.74
P00005493,B00006111,Mastercard,Success,77.3
P00005494,B00006112,Mastercard,Success,12.31
P00005497,B00006115,PayNow,Success,16.56
P00005498,B00006117,PayNow,Success,54.22
P00005500,B00006120,Visa,Success,44.46
P00005501,B00006121,Visa,Success,26.83
P00005503,B00006124,Mastercard,Success,11.52
P00005506,B00006127,Visa,Success,6.93
P00005507,B00006128,Mastercard,Success,37.64
P00005509,B00006130,Visa,Success,32.47
P00005510,B00006131,Mastercard,Success,18.62
P00005511,B00006132,Visa,Success,42.3
P00005515,B00006136,Visa,Success,33.26
P00005516,B00006138,PayNow,Success,46.47
P00005519,B00006141,PayNow,Success,19.42
P00005521,B00006144,PayNow,Success,48.51
P00005522,B00006145,Visa,Success,59.33
P00005524,B00006147,Visa,Success,28.81
P00005526,B00006149,Cash,Success,52.25
P00005529,B00006153,Mastercard,Success,12.62
P00005530,B00006154,Mastercard,Success,38.16
P00005532,B00006156,Cash,Success,8.62
P00005533,B00006157,Cash,Success,46.38
P00005539,B00006164,Cash,Success,36.49
P00005540,B00006165,Cash,Success,27.62
P00005541,B00006166,PayNow,Success,56.43
P00005542,B00006167,PayNow,Refunded,19.79
P00005545,B00006171,Visa,Success,53.41
P00005546,B00006172,Cash,Success,8.74
P00005548,B00006174,PayNow,Success,7.18
P00005551,B00006178,Mastercard,Success,75.07
P00005557,B00006185,Visa,Success,37.18
P00005558,B00006186,PayNow,Success,31.02
P00005559,B00006187,Visa,Success,72.43
P00005560,B00006188,Cash,Success,24.32
P00005561,B00006192,Visa,Success,46.82
P00005563,B00006194,Cash,Success,34.65
P00005566,B00006197,Cash,Success,53.93
P00005570,B00006201,PayNow,Success,76.37
P00005571,B00006202,Mastercard,Success,22.02
P00005572,B00006203,Cash,Success,10.55
P00005573,B00006204,PayNow,Success,34.12
P00005574,B00006205,Visa,Success,23.39
P00005575,B00006206,Mastercard,Success,22.14
P00005576,B00006208,PayNow,Success,29.3
P00005580,B00006213,Mastercard,Success,24.84
P00005582,B00006215,PayNow,Success,30.58
P00005583,B00006216,PayNow,Success,58.43
P00005586,B00006219,Mastercard,Success,25.34
P00005589,B00006222,Visa,Success,16.69
P00005590,B00006223,PayNow,Success,20.86
P00005591,B00006224,Cash,Success,24.5
P00005592,B00006225,PayNow,Success,27.52
P00005594,B00006227,PayNow,Success,11.79
P00005596,B00006229,Mastercard,Success,37.3
P00005598,B00006231,Mastercard,Success,51.98
P00005599,B00006232,Mastercard,Success,17.68
P00005602,B00006235,Mastercard,Success,24.91
P00005609,B00006242,PayNow,Success,38.2
P00005610,B00006243,Mastercard,Success,14.52
P00005613,B00006249,Visa,Success,9.32
P00005617,B00006253,Cash,Success,24.41
P00005618,B00006254,Cash,Success,48.15
P00005619,B00006256,Cash,Success,23.83
P00005620,B00006258,Mastercard,Success,34.08
P00005622,B00006261,PayNow,Success,16.43
P00005623,B00006262,Visa,Success,30.08
P00005624,B00006263,Mastercard,Success,19.8
P00005629,B00006270,PayNow,Refunded,43.4
P00005630,B00006271,Mastercard,Success,37.94
P00005631,B00006272,Mastercard,Success,7.88
P00005635,B00006276,Visa,Success,11.92
P00005636,B00006277,Cash,Success,14.41
P00005640,B00006281,Cash,Success,9.95
P00005641,B00006282,PayNow,Success,29.8
P00005642,B00006284,Visa,Success,21.6
P00005643,B00006285,Cash,Success,45.63
P00005644,B00006286,Visa,Success,41.4
P00005645,B00006287,Mastercard,Success,14.72
P00005649,B00006291,Mastercard,Success,6.11
P00005656,B00006298,Visa,Success,7.6
P00005659,B00006301,Visa,Success,31.29
P00005661,B00006303,Visa,Success,51.86
P00005662,B00006304,Mastercard,Success,46.71
P00005663,B00006305,Visa,Success,36.07
P00005664,B00006307,Mastercard,Success,30.48
P00005666,B00006309,PayNow,Success,50.02
P00005669,B00006312,Cash,Success,10.77
P00005670,B00006313,Mastercard,Success,27.07
P00005671,B00006314,Cash,Success,13.81
P00005672,B00006316,Cash,Success,37.34
P00005674,B00006318,Mastercard,Success,28.17
P00005676,B00006320,Cash,Success,19.24
P00005677,B00006321,Mastercard,Success,35.02
P00005679,B00006323,Mastercard,Success,70.25
P00005680,B00006324,PayNow,Success,24.24
P00005686,B00006333,Mastercard,Success,29.07
P00005687,B00006334,Visa,Success,28.52
P00005690,B00006337,PayNow,Success,24.58
P00005697,B00006345,Visa,Success,23.84
P00005699,B00006348,Mastercard,Success,9.18
P00005701,B00006351,Cash,Success,29.74
P00005704,B00006354,Mastercard,Success,52.51
P00005708,B00006359,Mastercard,Success,76.1
P00005709,B00006360,Cash,Success,34.83
P00005710,B00006361,PayNow,Success,32.98
P00005712,B00006363,Cash,Failed,27.61
P00005716,B00006367,Cash,Success,34.19
P00005717,B00006368,Mastercard,Success,48.92
P00005718,B00006369,PayNow,Success,20.69
P00005720,B00006372,Visa,Success,35.5
P00005721,B00006373,PayNow,Success,75.0
P00005723,B00006375,Mastercard,Failed,29.02
P00005724,B00006376,Visa,Success,23.16
P00005725,B00006377,Mastercard,Success,21.48
P00005727,B00006379,Cash,Success,7.49
P00005728,B00006380,PayNow,Success,26.48
P00005731,B00006384,Mastercard,Success,10.56
P00005734,B00006388,PayNow,Success,21.13
P00005735,B00006389,PayNow,Success,27.14
P00005737,B00006392,Mastercard,Success,34.63
P00005742,B00006397,Visa,Success,33.98
P00005743,B00006398,Visa,Failed,45.31
P00005744,B00006399,PayNow,Success,48.26
P00005745,B00006400,Visa,Success,11.98
P00005747,B00006402,Visa,Success,31.69
P00005749,B00006405,Cash,Success,28.06
P00005753,B00006410,Cash,Success,29.99
P00005757,B00006414,Visa,Success,12.78
P00005759,B00006418,Visa,Success,23.65
P00005760,B00006419,Visa,Success,32.67
P00005762,B00006421,Visa,Success,27.26
P00005768,B00006428,Cash,Success,20.3
P00005771,B00006431,PayNow,Success,27.11
P00005772,B00006432,Mastercard,Success,22.05
P00005773,B00006434,PayNow,Success,36.9
P00005775,B00006436,Mastercard,Success,51.37
P00005776,B00006437,PayNow,Success,35.65
P00005782,B00006443,Cash,Success,7.94
P00005786,B00006447,PayNow,Success,24.96
