driver_id,total_trips,total_revenue,average_rating
D01916,8,250.09,3.3333333333333335
D02018,11,250.07999999999998,3.0
D08392,10,250.07,2.5
D01097,8,250.07,2.0
D07271,8,249.98000000000002,3.6666666666666665
D06803,8,249.95999999999998,2.5
D00309,7,249.93,2.3333333333333335
D01007,10,249.93,1.0
D09881,10,249.91,3.5
D03466,13,249.89,4.0
D06797,8,249.85,2.0
D02127,9,249.76000000000002,2.0
D06535,12,249.72,3.6666666666666665
D00389,10,249.7,2.3333333333333335
D07095,9,249.69,3.0
D03405,13,249.66999999999996,3.3333333333333335
D09835,8,249.59000000000003,2.6666666666666665
D03048,6,249.57999999999998,3.0
D08552,10,249.56999999999996,3.25
D06753,8,249.53000000000003,3.6666666666666665
D04742,10,249.45999999999998,4.333333333333333
D03029,8,249.45999999999998,3.5
D01366,10,249.41000000000003,4.0
D07101,11,249.36999999999998,3.5
D05283,9,249.24,1.0
D05010,7,249.23999999999998,1.5
D02116,10,249.23999999999998,2.0
D00567,9,249.17,3.0
D05455,10,249.15,2.5
D01440,7,249.14000000000001,3.5
D09811,10,249.13,
D09882,11,249.12,4.0
D03375,9,249.11,2.3333333333333335
D06359,7,249.11,3.5
D09826,9,249.08999999999997,5.0
D04436,11,249.08000000000004,3.0
D07857,8,249.07,3.25
D05582,8,248.99,3.6666666666666665
D07673,7,248.98000000000002,4.0
D05941,8,248.97000000000003,2.0
D05216,10,248.92000000000002,3.5
D06150,14,248.81,1.4
D05630,8,248.79000000000002,3.0
D02232,7,248.78,3.3333333333333335
D09488,7,248.73,2.5
D00480,8,248.72,1.0
D09361,11,248.7,2.0
D09702,12,248.7,1.0
D05501,11,248.66,3.0
D07915,11,248.64000000000001,3.0
D04797,8,248.63,3.0
D03340,8,248.61,3.0
D00198,11,248.60999999999999,3.3333333333333335
D02058,9,248.55999999999997,3.6
D09739,9,248.55,2.5
D04862,10,248.53,2.75
D00918,7,248.48000000000002,4.0
D05382,7,248.47,2.6666666666666665
D01015,9,248.45000000000002,2.5
D05492,8,248.43,
D09023,10,248.42000000000002,2.6
D04620,9,248.41000000000003,3.6666666666666665
D08932,7,248.4,4.0
D03555,7,248.38,2.4
D00970,8,248.38,4.0
D06039,11,248.37,2.8
D07777,10,248.36,3.3333333333333335
D04891,11,248.31999999999996,3.5
D00762,8,248.31,2.0
D05990,8,248.29,5.0
D06510,11,248.27999999999997,1.5
D07982,12,248.26000000000002,4.0
D02553,10,248.26,3.0
D06184,11,248.22,3.25
D01728,10,248.2,
D02846,12,248.15,4.166666666666667
D02549,7,248.12999999999997,5.0
D08271,12,248.12,2.6
D09954,9,248.10000000000002,4.0
D06835,8,248.07,2.3333333333333335
D02413,9,248.04000000000002,3.0
D06067,5,248.01000000000002,5.0
D07113,12,247.94000000000003,4.5
D08640,9,247.89,2.0
D08106,9,247.87,3.3333333333333335
D07204,10,247.8,2.25
D02411,10,247.72000000000003,2.5
D09478,10,247.70000000000002,3.0
D00796,9,247.68999999999997,4.0
D03478,8,247.62,4.0
D08501,5,247.59,4.0
D07997,8,247.58,4.0
D06088,11,247.57,2.3333333333333335
D09824,9,247.57,3.5
D06857,10,247.55,3.0
D04951,11,247.49,2.6666666666666665
D01433,10,247.48000000000002,1.0
D01523,11,247.45999999999998,2.3333333333333335
D05404,10,247.45,4.0
D03275,9,247.44,3.3333333333333335
D07322,11,247.42000000000002,2.75
D05528,10,247.37,2.5
D03892,8,247.35999999999999,2.6666666666666665
D06480,8,247.29,3.5
D08642,8,247.20000000000002,3.6666666666666665
D07619,11,247.11,3.0
D06713,8,247.10999999999999,3.5
D05029,8,247.07000000000002,3.0
D08374,9,247.04000000000002,2.0
D06525,10,247.01000000000005,2.75
D09863,11,247.01,1.75
D01982,8,247.0,2.5
D08186,7,246.99,
D09305,8,246.99,3.0
D02348,10,246.98,3.5
D04464,10,246.96999999999997,1.5
D08752,10,246.92999999999998,2.5
D07060,7,246.89999999999998,4.333333333333333
D07510,9,246.88,3.0
D07852,10,246.88,2.0
D06069,8,246.82000000000002,3.0
D03962,9,246.78,2.75
D02642,9,246.77,2.6666666666666665
D00720,9,246.76,3.0
D05765,7,246.75,
D04680,10,246.68,2.5
D09040,7,246.65,4.333333333333333
D00569,7,246.64000000000001,5.0
D04764,8,246.63000000000002,3.0
D07611,8,246.61000000000004,4.0
D07104,10,246.60999999999999,
D05047,8,246.58,1.75
D02690,9,246.57,1.0
D03938,10,246.51000000000002,5.0
D00728,8,246.5,1.6666666666666667
D01555,10,246.45,4.0
D04311,10,246.41,
D00734,8,246.39999999999998,2.3333333333333335
D04003,9,246.37,1.0
D05596,8,246.37,3.4
D01776,10,246.3,2.0
D02013,12,246.26999999999998,3.1666666666666665
D04932,8,246.24,2.6666666666666665
D00642,11,246.20999999999998,3.0
D06422,10,246.20000000000002,2.0
D01742,10,246.14000000000001,2.3333333333333335
D02262,11,246.13,3.0
D07576,9,246.10999999999999,3.6666666666666665
D04633,9,246.1,4.0
D08503,13,245.98999999999998,2.0
D01704,10,245.98000000000002,3.25
D09802,10,245.98000000000002,3.75
D06764,8,245.95999999999998,3.5
D04869,7,245.88,2.5
D02872,10,245.85000000000002,2.0
D06210,8,245.83,3.0
D09506,9,245.82000000000005,2.0
D07230,10,245.81,1.5
D04303,10,245.8,3.25
D09136,6,245.76,4.5
D05864,8,245.75000000000003,3.3333333333333335
D01014,9,245.74,2.5
D01056,9,245.73000000000002,2.75
D05886,10,245.65999999999997,1.8
D00721,9,245.63,2.0
D09083,10,245.59000000000003,3.0
D04300,12,245.59,3.0
D07550,9,245.56,4.0
D06218,9,245.53,3.0
D00042,9,245.52,2.5
D10000,8,245.51999999999998,3.5
D04209,8,245.50999999999996,2.0
D07724,6,245.5,3.3333333333333335
D07457,8,245.48999999999998,
D00223,9,245.48000000000002,2.6
D00083,11,245.47999999999996,2.6666666666666665
D00600,9,245.47000000000003,2.5
D03745,7,245.46,3.0
D01792,11,245.45,2.6666666666666665
D09822,9,245.4,3.0
D01565,8,245.35000000000002,3.0
D01602,10,245.35,2.25
D09845,11,245.33999999999997,3.3333333333333335
D04580,11,245.3,2.0
D09462,8,245.3,1.0
D04943,8,245.23,3.5
D06771,9,245.2,4.0
D09659,8,245.19,1.5
D09363,10,245.18999999999997,4.25
D05988,5,245.18,2.3333333333333335
D03783,7,245.17999999999998,
D05437,9,245.15999999999997,3.0
D06777,10,245.04999999999998,3.0
D02964,10,245.04000000000002,
D09916,9,245.04000000000002,3.0
D01009,11,245.04,4.0
D07465,13,245.03999999999996,3.2
D02188,9,245.01000000000002,4.0
D03837,9,245.01,3.5
D00790,11,244.94,2.0
D04629,9,244.93999999999997,3.25
D05776,10,244.92000000000002,3.4
D06740,8,244.88,1.0
D06977,9,244.85000000000002,2.0
D07462,13,244.81000000000003,3.25
D07318,8,244.81,
D05537,10,244.8,3.0
D01013,10,244.76999999999998,3.0
D03731,7,244.75999999999996,1.3333333333333333
D09737,8,244.74,3.5
D06891,11,244.7,2.6666666666666665
D07304,10,244.68,2.6666666666666665
D04036,12,244.61999999999998,3.5
D02179,10,244.55,2.3333333333333335
D08104,9,244.54000000000002,1.8
D01190,8,244.44000000000003,2.0
D06417,9,244.43,2.3333333333333335
D05181,10,244.43,2.6
D08285,8,244.39,3.1666666666666665
D01403,10,244.36,2.0
D08964,8,244.32,1.6
D00859,9,244.3,3.5
D01081,8,244.29,2.8333333333333335
D04394,7,244.28999999999996,2.0
D06953,9,244.23000000000002,3.0
D04453,13,244.2,4.0
D06196,7,244.2,1.0
D04022,10,244.17000000000002,3.6666666666666665
D04536,10,244.13,3.5
D03898,8,244.13,3.5
D02993,10,244.13,1.0
D02837,12,244.09000000000003,2.5
D04836,8,244.09,1.0
D04583,8,244.06,2.0
D09400,10,244.02,4.0
D09233,6,244.01999999999998,
D02083,7,243.96,2.75
D08936,9,243.96,2.0
D01699,9,243.95,2.25
D07411,10,243.85999999999999,3.5
D00817,11,243.84,2.75
D02161,8,243.74,3.6666666666666665
D03842,6,243.66000000000003,5.0
D08902,11,243.66,4.0
D02398,11,243.63000000000002,3.3333333333333335
D00168,8,243.63,1.5
D00709,13,243.55999999999997,2.8333333333333335
D06866,9,243.54999999999998,2.0
D06604,8,243.40999999999997,3.5
D01477,12,243.39,3.0
D01660,11,243.37,3.2
D05810,8,243.34999999999997,3.75
D01961,10,243.31,2.6666666666666665
D04222,9,243.24,4.333333333333333
D04416,8,243.24,3.3333333333333335
D05967,8,243.24,2.0
D02145,11,243.17000000000002,2.3333333333333335
D08040,9,243.17000000000002,3.5
D06621,12,243.17000000000002,4.5
D09246,13,243.14999999999998,2.6666666666666665
D08651,7,243.14,3.2
D08338,9,243.13,1.5
D04348,11,243.13,3.0
D05160,8,243.13,4.333333333333333
D06126,8,243.12,2.5
D07388,9,243.08,1.0
D02727,12,243.07999999999998,2.75
D05211,7,243.07000000000002,3.5
D07685,7,242.98,2.0
D01427,7,242.97,1.75
D09870,9,242.93,2.2
D09086,15,242.91000000000003,3.0
D06524,9,242.87,3.2
D05129,8,242.85999999999999,2.6666666666666665
D01779,10,242.85000000000002,3.0
D02165,10,242.8,2.0
D03931,10,242.79000000000002,2.0
D08187,7,242.79000000000002,3.0
D07075,8,242.77,3.8
D00542,13,242.71,3.0
D07509,9,242.7,3.0
D09501,10,242.62,3.75
D00194,9,242.60999999999999,3.5
D08068,12,242.58999999999997,2.5
D04530,10,242.57000000000002,2.0
D03982,7,242.54000000000002,2.0
D07398,10,242.54,3.5
D03849,9,242.53,3.3333333333333335
D04002,8,242.47000000000003,1.0
D04158,6,242.45999999999998,
D07630,10,242.42000000000002,3.2
D00849,10,242.41,3.0
D08340,9,242.39000000000001,2.0
D07894,9,242.38000000000002,4.0
D02155,8,242.37,3.25
D05783,8,242.35,4.0
D06239,9,242.33,2.3333333333333335
D07920,8,242.29000000000002,3.0
D05801,7,242.27,
D06337,6,242.25,1.5
D05057,8,242.25,3.3333333333333335
D02275,11,242.24,4.0
D04287,12,242.2,3.0
D08862,12,242.18,2.6
D04324,8,242.15999999999997,3.0
D00865,7,242.13000000000002,4.666666666666667
D04001,8,242.02999999999997,3.0
D00555,11,241.99,3.5
D06985,7,241.97000000000003,5.0
D07100,10,241.96000000000004,2.6666666666666665
D06453,6,241.95999999999998,3.0
D07492,10,241.91000000000003,4.0
D09819,14,241.89999999999998,2.2
D03118,11,241.89999999999998,3.0
D05730,8,241.85000000000002,3.0
D02133,9,241.82,2.3333333333333335
D04169,9,241.76999999999998,4.0
D09048,13,241.76999999999998,2.6
D04968,11,241.70999999999998,4.0
D06115,7,241.64999999999998,2.0
D04743,8,241.64999999999998,3.0
D06483,7,241.62,4.0
D04619,7,241.58,5.0
D09480,7,241.55,3.25
D07436,12,241.51999999999998,5.0
D03155,10,241.51000000000005,2.3333333333333335
D01218,8,241.51,1.0
D02019,9,241.5,2.6666666666666665
D00338,10,241.48999999999995,2.6666666666666665
D02915,7,241.44,
D05299,7,241.44,4.5
D04733,9,241.42000000000002,3.6666666666666665
D09288,8,241.36,2.0
D00208,9,241.35999999999999,2.3333333333333335
D01286,8,241.32999999999998,3.0
D08288,13,241.3,4.0
D07395,12,241.28000000000003,1.0
D00233,10,241.27,3.0
D01028,8,241.24000000000004,2.0
D03760,8,241.13,1.5
D00346,11,241.11,3.6
D00521,8,241.11,3.0
D09003,8,241.11,
D07246,8,241.02999999999997,4.333333333333333
D02038,8,241.00000000000003,3.6666666666666665
D00891,12,240.97000000000003,2.3333333333333335
D03504,13,240.97,2.5
D06473,9,240.93000000000004,3.0
D06433,10,240.87,3.3333333333333335
D03026,7,240.82999999999998,2.5
D01212,8,240.81,1.6666666666666667
D03647,11,240.78000000000003,4.0
D08825,11,240.77999999999997,3.0
D07296,8,240.75,2.6666666666666665
D08352,12,240.74,3.6666666666666665
D01245,7,240.71,4.0
D08523,7,240.7,3.0
D05790,12,240.67000000000002,2.75
D08791,10,240.63,1.75
D03336,9,240.61999999999998,3.6666666666666665
D07115,5,240.5,1.0
D02961,11,240.45000000000002,3.5
D00565,8,240.45,2.75
D06813,10,240.39,4.0
D01019,8,240.32999999999998,3.0
D07771,9,240.28000000000003,2.75
D01423,8,240.24,4.5
D05733,9,240.20999999999998,1.0
D02226,9,240.13,1.75
D02672,8,240.10999999999999,3.3333333333333335
D03839,12,240.1,4.0
D08920,9,240.1,3.0
D09666,11,240.09000000000003,3.6666666666666665
D06190,7,240.07999999999998,4.0
D02591,7,240.02000000000004,1.75
D05041,7,240.01999999999998,3.3333333333333335
D01567,9,240.00000000000003,3.0
D07206,8,239.99,5.0
D02614,9,239.91,2.0
D05986,8,239.87,2.5
D08470,9,239.85000000000002,3.3333333333333335
D06886,12,239.81000000000003,2.2
D06897,9,239.76,3.0
D02043,8,239.72000000000003,3.5
D09326,9,239.68999999999997,1.0
D06216,6,239.62,3.0
D08153,9,239.60999999999999,3.0
D05840,11,239.56,3.4285714285714284
D04651,9,239.53,3.0
D07247,9,239.43,3.5
D03366,7,239.42000000000002,2.75
D02978,10,239.41,3.0
D03028,9,239.4,3.6666666666666665
D07552,8,239.39000000000001,3.75
D03406,7,239.39000000000001,4.0
D06145,8,239.36,5.0
D00826,11,239.34000000000003,2.6666666666666665
D09715,8,239.29000000000002,2.0
D04228,10,239.26999999999998,3.0
D04650,8,239.23000000000002,4.0
D02320,10,239.22999999999996,3.6666666666666665
D04052,10,239.18,2.5
D06373,7,239.17000000000002,2.6666666666666665
D08727,6,239.16,2.0
D06770,10,239.08999999999997,3.5
D08109,7,239.07000000000002,
D02726,8,239.05,2.0
D00464,11,238.96,2.25
D04039,7,238.94,2.5
D01954,8,238.90999999999997,4.0
D05588,8,238.89,2.5
D05995,10,238.88,4.333333333333333
D05149,10,238.85,1.8
D09717,12,238.8,2.8333333333333335
D07303,11,238.79,3.4
D02199,12,238.77999999999997,4.333333333333333
D01922,9,238.77999999999997,3.25
D02267,9,238.77,3.0
D07952,8,238.76999999999998,2.3333333333333335
D00445,7,238.74,3.5
D02875,10,238.69,3.6666666666666665
D05263,11,238.68,2.0
D06405,7,238.66000000000003,2.5
D07733,12,238.65,3.0
D06226,9,238.57,2.6
D02840,8,238.56,
D04813,7,238.54,3.0
D05544,7,238.53,1.0
D08800,8,238.45000000000002,2.5
D03258,6,238.44,2.0
D02985,7,238.42999999999998,2.25
D06837,11,238.35,2.3333333333333335
D07422,11,238.32999999999998,3.0
D03223,9,238.31,4.5
D05608,10,238.28999999999996,1.5
D03569,9,238.27,3.6666666666666665
D03428,11,238.25,1.5
D09117,9,238.23000000000002,2.3333333333333335
D09623,9,238.22999999999996,2.5
D00228,7,238.17000000000002,2.5
D09087,9,238.15,2.25
D04388,10,238.03,1.0
D07800,8,237.97,1.3333333333333333
D08806,11,237.95999999999998,2.0
D02855,7,237.94,2.4
D04190,9,237.92,4.5
D00378,8,237.9,2.3333333333333335
D02734,12,237.89,2.5
D06211,6,237.87,3.0
D03526,10,237.86999999999998,3.0
D05335,9,237.80999999999995,3.5
D04024,11,237.79000000000002,1.0
D00010,6,237.76,2.0
D03776,9,237.74,4.333333333333333
D06410,7,237.73,4.5
D08440,5,237.70999999999998,5.0
D01623,9,237.69,1.0
D01934,10,237.69,3.0
D02578,10,237.69,1.5
D08056,15,237.67000000000002,3.75
D00055,10,237.61,1.5
D01493,8,237.60000000000002,3.0
D07780,6,237.57,1.0
D07209,9,237.55,1.5
D00080,7,237.45999999999998,3.0
D09324,8,237.45000000000002,4.0
D06516,11,237.31,
D03073,8,237.23999999999998,5.0
D04306,10,237.21999999999997,3.6
D01684,9,237.2,3.4
D04613,6,237.2,1.3333333333333333
D03511,9,237.09999999999997,3.6666666666666665
D00512,11,237.03999999999996,1.5
D05403,7,236.99,4.5
D01910,8,236.98000000000002,1.6666666666666667
D01518,11,236.97000000000003,3.0
D07855,8,236.97,2.5
D03618,12,236.95,3.0
D08002,9,236.92000000000002,4.0
D02874,11,236.91,3.3333333333333335
D06447,8,236.89,1.0
D01807,7,236.86,5.0
D08960,9,236.81,2.3333333333333335
D01698,8,236.8,3.0
D03944,7,236.79,4.5
D00640,9,236.77,2.6
D01688,8,236.76000000000002,3.5
D02388,7,236.76,
D03001,9,236.73,2.0
D08998,8,236.70999999999998,4.5
D04452,9,236.70000000000002,2.6666666666666665
D09828,9,236.70000000000002,2.75
D03910,8,236.7,4.0
D05722,11,236.67000000000002,3.6
D08299,8,236.67,4.0
D00136,6,236.64999999999998,4.0
D01976,7,236.62000000000003,2.5
D04354,10,236.61,2.6666666666666665
D02427,7,236.57,3.6666666666666665
D08901,10,236.55999999999997,2.5
D07986,8,236.5,3.2
D00727,8,236.49000000000004,5.0
D04835,10,236.46999999999997,2.5
D05298,8,236.46,3.3333333333333335
D01473,7,236.44,4.0
D05664,8,236.44,3.0
D01175,10,236.41000000000003,3.0
D03918,6,236.4,
D07207,12,236.38000000000002,3.3333333333333335
D00524,8,236.36,3.0
D03215,15,236.28000000000003,2.4
D05779,11,236.27999999999997,4.0
D09827,9,236.27,1.75
D03995,9,236.25,3.3333333333333335
D02594,11,236.19,4.0
D08422,10,236.19,3.5
D02466,6,236.18,
D08667,8,236.17999999999998,2.0
D02495,6,236.16,2.3333333333333335
D01868,11,236.11,4.0
D08064,10,236.07,3.6666666666666665
D04297,9,236.04,2.0
D00794,10,236.01999999999998,3.0
D01168,11,236.01000000000002,3.5
D09033,7,236.01,
D05817,9,235.98,2.3333333333333335
D01905,10,235.97,4.333333333333333
D07559,9,235.90999999999997,3.2
D00809,9,235.9,3.75
D09813,7,235.87999999999997,3.6666666666666665
D08487,8,235.87,3.0
D07430,8,235.86,3.5
D02420,11,235.86,3.25
D09588,7,235.8,3.75
D09160,10,235.76000000000002,2.3333333333333335
D01303,8,235.76000000000002,4.0
D07196,7,235.70999999999998,3.0
D09707,9,235.7,3.3333333333333335
D00879,6,235.67,3.0
D08743,10,235.58999999999997,4.0
D00073,7,235.56,2.5
D09788,9,235.54,1.0
D01187,7,235.46999999999997,2.0
D02789,10,235.44,3.3333333333333335
D07924,6,235.44,2.0
D03621,7,235.41,2.0
D04434,7,235.34,3.5
D08579,8,235.33,1.6666666666666667
D00575,10,235.32,5.0
D05152,6,235.28,4.25
D02861,11,235.24,2.6666666666666665
D08732,10,235.12000000000003,2.0
D02231,13,235.12,2.0
D03199,8,235.12,3.0
D08829,8,235.12,1.3333333333333333
D07224,11,235.1,2.0
D08412,13,235.09,2.5
D00128,9,235.07000000000002,2.0
D04538,10,235.07,3.5
D00250,11,235.04000000000002,3.25
D01877,11,235.03,2.0
D08041,9,234.92,3.0
D00499,8,234.9,3.0
D03961,9,234.86,2.0
D03372,7,234.83999999999997,1.0
D03756,10,234.82000000000002,4.0
D04905,9,234.79,2.0
D03806,6,234.78999999999996,
D06391,7,234.76,4.0
D07882,9,234.73000000000002,2.75
D07042,10,234.66,2.6666666666666665
D01915,10,234.65,1.0
D07910,11,234.64,3.5
D08103,7,234.60999999999999,3.5
D01169,8,234.56,3.0
D09194,12,234.53,2.3333333333333335
D00620,8,234.52,4.0
D02999,11,234.41999999999996,3.5
D06670,13,234.38,3.6
D00843,8,234.37999999999997,4.0
D04930,10,234.31,3.75
D01648,9,234.31,5.0
D01215,10,234.31,3.0
D02412,11,234.26,3.3333333333333335
D09860,11,234.25,3.25
D06592,10,234.11,2.1666666666666665
D07613,10,234.07,4.0
D08423,8,234.06,2.0
D07749,10,234.02,1.0
D04251,11,234.02,3.6666666666666665
D05082,7,233.98000000000002,4.5
D09965,8,233.97,3.0
D06691,8,233.95,3.0
D00733,7,233.89999999999998,4.333333333333333
D00991,7,233.89,4.666666666666667
D00150,10,233.88,2.0
D04220,8,233.86,5.0
D05248,7,233.85,3.5
D04898,9,233.84,2.5
D00307,10,233.82000000000002,3.0
D09975,8,233.81,4.0
D09278,11,233.78999999999996,2.75
D06812,8,233.73000000000002,2.6666666666666665
D01589,8,233.70000000000002,4.666666666666667
D00960,7,233.66,1.0
D05532,9,233.65,2.5
D03443,9,233.59999999999997,
D05874,10,233.58999999999997,5.0
D07591,6,233.57999999999998,1.0
D09595,8,233.57,3.3333333333333335
D03558,10,233.55,2.3333333333333335
D00478,11,233.52,4.0
D04700,7,233.51999999999998,2.0
D06922,10,233.43,2.3333333333333335
D03331,11,233.42,3.0
D01413,10,233.4,3.0
D04692,9,233.32,
D06519,6,233.29000000000002,2.0
D09018,7,233.27,3.0
D05103,8,233.21999999999997,3.0
D01860,8,233.18,2.0
D05740,9,233.1,3.6666666666666665
D07032,10,233.03,3.0
D04658,8,232.97,5.0
D00240,8,232.96,2.5
D05943,9,232.95,2.6666666666666665
D04840,12,232.93,1.75
D05422,9,232.90000000000003,3.0
D02194,10,232.9,
D09106,6,232.89999999999998,3.0
D08643,12,232.89,3.3333333333333335
D00535,6,232.89,2.3333333333333335
D01300,12,232.84,1.6666666666666667
D08775,8,232.83,3.0
D00766,7,232.8,3.0
D04873,6,232.76999999999998,4.5
D02361,9,232.72000000000003,2.0
D08397,8,232.72,5.0
D09731,9,232.70999999999998,4.0
D02008,6,232.65999999999997,1.5
D07931,9,232.63000000000002,3.75
D08722,8,232.61,1.6666666666666667
D09901,8,232.58,4.5
D03138,8,232.57999999999998,2.3333333333333335
D00678,9,232.57000000000002,2.8333333333333335
D05684,10,232.56,4.5
D09000,11,232.55,2.0
D04431,10,232.55,2.25
D05767,10,232.51999999999998,2.0
D01530,12,232.5,2.5
D01853,9,232.48999999999998,2.0
D05853,7,232.47,2.8333333333333335
D02514,10,232.44000000000003,4.25
D06830,11,232.43,3.0
D09740,9,232.43,2.6666666666666665
D06829,10,232.42,2.6666666666666665
D04183,7,232.42,2.0
D09660,10,232.41,4.0
D08526,12,232.33,2.75
D09688,10,232.30999999999997,2.25
D04567,8,232.29999999999998,3.5
D06026,9,232.26999999999998,3.0
D02505,8,232.22000000000003,2.6666666666666665
D01021,11,232.21,2.0
D07538,6,232.2,2.0
D00553,8,232.15,3.25
D01133,7,232.15,4.0
D06091,10,232.14,3.6666666666666665
D01115,8,232.1,4.5
D09792,8,232.02999999999997,2.6666666666666665
D04652,10,232.0,3.0
D03311,7,231.89,3.0
D08223,7,231.87,4.5
D08951,8,231.86,3.6666666666666665
D07901,12,231.81,5.0
D06574,8,231.81,4.0
D04665,9,231.79999999999998,3.6666666666666665
D07706,9,231.79,2.0
D01023,8,231.78000000000003,5.0
D08406,7,231.77999999999997,3.5
D05276,11,231.67000000000002,2.0
D02132,11,231.67,2.5
D04879,10,231.48,1.0
D09012,7,231.47,
D04279,10,231.47,3.75
D06269,8,231.42000000000002,3.75
D07709,10,231.42,3.0
D09347,12,231.4,2.5
D09984,7,231.29000000000002,3.0
D01488,12,231.29,4.0
D07152,9,231.26000000000002,3.0
D05559,10,231.20000000000002,1.0
D01611,8,231.2,3.3333333333333335
D07703,7,231.14000000000001,3.25
D00759,7,231.11,3.0
D04788,7,231.1,3.5
D00284,7,231.07000000000002,3.0
D06910,8,231.06,2.5
D09290,9,231.06,3.6666666666666665
D03524,8,231.05,1.5
D05564,8,231.04,3.5
D06092,6,231.01999999999998,5.0
D05066,9,230.96,4.5
D07235,7,230.93,2.8
D00279,11,230.92000000000002,2.75
D00268,9,230.9,3.0
D03697,8,230.82,
D06482,9,230.76999999999998,2.8
D04124,7,230.75,3.0
D01405,8,230.60000000000002,2.75
D07827,12,230.53000000000003,3.5
D00402,10,230.51,3.0
D06502,5,230.49999999999997,3.0
D08859,10,230.47000000000003,3.0
D05813,8,230.44,2.5
D03472,11,230.43,1.0
D07644,10,230.43,2.5714285714285716
D02728,8,230.39000000000004,2.3333333333333335
D08701,12,230.39,2.0
D01636,6,230.36,
D08093,9,230.35999999999999,2.0
D07217,8,230.31,3.0
D09345,7,230.25,4.666666666666667
D00225,7,230.24,1.0
D08811,8,230.20000000000005,4.5
D09712,9,230.17,3.3333333333333335
D04177,8,230.13,3.5
D08530,7,230.09000000000003,1.0
D02265,8,230.07,
D06662,10,230.05,1.75
D04350,9,230.03,4.0
D04147,10,230.02,2.3333333333333335
D09355,11,230.01999999999998,2.25
D02631,7,229.97000000000003,1.0
D01393,6,229.92000000000002,3.0
D04076,7,229.91000000000003,3.0
D02687,12,229.86,2.5
D05497,11,229.85999999999999,2.75
D08122,12,229.83999999999997,2.3333333333333335
D04492,8,229.83,4.0
D07682,9,229.81,2.25
D08003,6,229.77,2.5
D01419,9,229.75,3.25
D05002,9,229.74,3.75
D04219,9,229.67,3.2
D08154,9,229.67,3.25
D03251,7,229.64000000000001,3.0
D07588,9,229.64,2.0
D07310,8,229.54,3.6
D00846,8,229.53000000000003,3.0
D07628,13,229.5,1.0
D02927,9,229.42000000000002,3.0
D09232,6,229.41,3.5
D01605,6,229.41,1.0
D01941,6,229.34,4.0
D05379,8,229.29999999999995,3.5
D05793,8,229.29000000000002,3.6666666666666665
D04425,7,229.26000000000002,
D09856,11,229.26,2.0
D03673,7,229.18,4.333333333333333
D03727,8,229.16,2.6666666666666665
D03072,7,229.13,2.5
D05246,6,229.12,2.0
D09744,8,229.11,2.6666666666666665
D04739,6,229.11,1.0
D00913,8,229.10999999999999,3.25
